input_text,target_text
"Pregunta: ¿Cuál es el objetivo del trámite Registro de obras artísticas (obras contrato y otros actos), para personas naturales  y juridicas extranjeras.? Respuesta:",autor titular puede solicitar registro direccion objeto obtener mayor seguridad juridica respecto obras literarias artisticas cientificas ademas contratos actos versen derecho autor derechos conexos expresion conjunto instrucciones mediante palabras codigos plane cualquier forma ser incorporadas dispositivo lectura automatizada capaz hacer ordenador aparato electronico similar capaz elaborar informaciones ejecute determinada tarea u obtenga determinado resultado programa ordenador comprende tambien documentacion tecnica manuales uso • si contenido obra existieran fotografias cuadros imagenes etc debera citar fuente obtenidos ademas citar bibliografia consultada • solicitude registro incluyan logotipos institucionales marcas fotografias imagen personal u obras general cuyo periodo proteccion siga vigente debe presentarse correspondientes autorizaciones expresas uso • trate solicitude registros compilaciones literaria artisticas cientificas debera mencionar titulo compilacion individualizar obras conforman debiendo llenar formulario cada obra • admiten tachaduras enmendaduras escrituras toda vez documentacion presentada constituye declaracion jurada
Pregunta: ¿Qué pasos debo seguir para realizar el trámite Acción de infracción a derechos de propiedad industrial para personas naturales bolivianas.? Respuesta:,pago correspondiente segun arancel realizarse banco unionpresentacion ventanilla unica senapi folder requisitosen caso observacion accion plazo dia subsanar observacionen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionescumplido plazo dia si ampliado plazo dia ma clausura termino prueba abre plazo dia partes presenten alegatosculminados dia alegatos expediente entra despacho emision resolucion debera emitirse plazo dia habilesla resolucion puede declarar probada improbada accionesta resolucion puede ser impugnada partes plazo dia trave recurso revocatoriadictada resolucion revocatoria plazo dia puede ser impugnada trave recurso jerarquico debera ser presentado dentro dia ser notificado resolucion revocatoria
Pregunta: ¿Qué duración tiene el trámite Acción de infracción a derechos de propiedad industrial para personas naturales bolivianas.? Respuesta:,"8 meses, 0.0 días, 0.0 horas, 0.0 minutos."
Pregunta: ¿Qué costo tiene el trámite Acción de infracción a derechos de propiedad industrial para personas naturales bolivianas.? Respuesta:,Bs. 50.
Pregunta: ¿Cuál es el objetivo del trámite Acción de infracción a derechos de propiedad industrial para personas naturales bolivianas.? Respuesta:,accion infraccion accion legal ejercida titular registro propiedad industrial autorizacion titulares realizan actos vulneran derechos confiere registro propiedad industrial reconocido decision can
Pregunta: ¿Qué pasos debo seguir para realizar el trámite Accion de infraccion a derechos de propiedad industrial para personas naturales extranjeras.? Respuesta:,pago correspondiente segun arancel realizarse banco unionpresentacion ventanilla unica senapi folder requisitosen caso observacion accion plazo dia subsanar observacionen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionescumplido plazo dia si ampliado plazo dia ma clausura termino prueba abre plazo dia partes presenten alegatosculminados dia alegatos expediente entra despacho emision resolucion debera emitirse plazo dia habilesla resolucion puede declarar probada improbada accionesta resolucion puede ser impugnada partes plazo dia trave recurso revocatoriadictada resolucion revocatoria plazo dia puede ser impugnada trave recurso jerarquico debera ser presentado dentro dia ser notificado resolucion revocatoria
Pregunta: ¿Qué duración tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas naturales extranjeras.? Respuesta:,"8 meses, 0.0 días, 0.0 horas, 0.0 minutos."
Pregunta: ¿Qué costo tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas naturales extranjeras.? Respuesta:,Bs. 50.
Pregunta: ¿Cuál es el objetivo del trámite Accion de infraccion a derechos de propiedad industrial para personas naturales extranjeras.? Respuesta:,accion infraccion accion legal ejercida titular registro propiedad industrial autorizacion titulares realizan actos vulneran derechos confiere registro propiedad industrial reconocido decision can
Pregunta: ¿Qué pasos debo seguir para realizar el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas bolivianas.? Respuesta:,pago correspondiente segun arancel realizarse banco unionpresentacion ventanilla unica senapi folder requisitosen caso observacion accion plazo dia subsanar observacionen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionescumplido plazo dia si ampliado plazo dia ma clausura termino prueba abre plazo dia partes presenten alegatosculminados dia alegatos expediente entra despacho emision resolucion debera emitirse plazo dia habilesla resolucion puede declarar probada improbada accionesta resolucion puede ser impugnada partes plazo dia trave recurso revocatoriadictada resolucion revocatoria plazo dia puede ser impugnada trave recurso jerarquico debera ser presentado dentro dia ser notificado resolucion revocatoria
Pregunta: ¿Qué duración tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas bolivianas.? Respuesta:,"8 meses, 0.0 días, 0.0 horas, 0.0 minutos."
Pregunta: ¿Qué costo tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas bolivianas.? Respuesta:,Bs. 50.
Pregunta: ¿Cuál es el objetivo del trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas bolivianas.? Respuesta:,accion infraccion accion legal ejercida titular registro propiedad industrial autorizacion titulares realizan actos vulneran derechos confiere registro propiedad industrial reconocido decision can
Pregunta: ¿Qué pasos debo seguir para realizar el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas extranjeras.? Respuesta:,pago correspondiente segun arancel realizarse banco unionpresentacion ventanilla unica senapi folder requisitosen caso observacion accion plazo dia subsanar observacionen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionescumplido plazo dia si ampliado plazo dia ma clausura termino prueba abre plazo dia partes presenten alegatosculminados dia alegatos expediente entra despacho emision resolucion debera emitirse plazo dia habilesla resolucion puede declarar probada improbada accionesta resolucion puede ser impugnada partes plazo dia trave recurso revocatoriadictada resolucion revocatoria plazo dia puede ser impugnada trave recurso jerarquico debera ser presentado dentro dia ser notificado resolucion revocatoria
Pregunta: ¿Qué duración tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas extranjeras.? Respuesta:,"8 meses, 0.0 días, 0.0 horas, 0.0 minutos."
Pregunta: ¿Qué costo tiene el trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas extranjeras.? Respuesta:,Bs. 50.
Pregunta: ¿Cuál es el objetivo del trámite Accion de infraccion a derechos de propiedad industrial para personas jurídicas extranjeras.? Respuesta:,accion infraccion accion legal ejercida titular registro propiedad industrial autorizacion titulares realizan actos vulneran derechos confiere registro propiedad industrial reconocido decision can
"Pregunta: ¿Qué pasos debo seguir para realizar el trámite Modificaciones de datos en registro de Marca por una persona natural extrajera, caso cambio de domicilio? Respuesta:",realizar pagos correspondientes banco unioningreso requisitos folder rojo ventanilla atencionrevision ventanilla requisitos si falta alguno pide subsanarsi requisitos estan completos ingresa tramite ventanillasi luego ingresado tramite observacion usuario debe subsanar mismasi observacion usuario debe pasar ventanilla recoger resolucion tiempo establecido
